,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
131,Comienza la prohibición de ventas de plásticos desechables en comercios de la CdMx https://t.co/PWjW17ytsD https://t.co/bRVAHesnwI,AristeguiOnline,Hootsuite Inc.,128,926
132,"'Me están informando del fallecimiento de don Armando Manzanero, es algo muy triste, es un gran compositor, de lo mejor del país, además un hombre sensible también en lo social', expresó el presidente López Obrador durante la conferencia de hoy https://t.co/5AMIaRPDkj https://t.co/2P1iVCURxU",AristeguiOnline,Twitter Web App,127,909
133,"Morelos: Desaparecen cuatro vacunas contra coronavirus en el hospital que opera Sedena
https://t.co/NbLQ5KdJ2Z https://t.co/qAlGGWpXud",AristeguiOnline,Hootsuite Inc.,126,264
134,"Representa un retroceso para la democracia quitar autonomía a los reguladores: IFT
https://t.co/x31gI6BRT8 https://t.co/UpSDDepSC7",AristeguiOnline,Hootsuite Inc.,126,434
135,Acepta México reducción de entregas de Pfizer para que países pobres tengan acceso: AMLO https://t.co/VlrQYaRppE https://t.co/fOvMEV5fqg,AristeguiOnline,Hootsuite Inc.,125,569
136,"#AristeguiEnVivo | Hace unos momentos, la oficina de Nancy Pelosi anunció que la próxima semana podrían empezar los procedimientos para enjuiciar a Trump por lo ocurrido en el Capitolio, informa @JJesusEsquivel, periodista en Washington https://t.co/rPWhjlxbT0 https://t.co/N25TKfFm1O",AristeguiOnline,Hootsuite Inc.,125,458
137,"Renuncia Bogart Montiel a la Dirección de Administración del INE; está acusado de irregularidades
https://t.co/utLHedw8hT https://t.co/IEhPfWCS5Y",AristeguiOnline,Hootsuite Inc.,124,247
138,"El subsecretario Hugo López-Gatell es especialista en pandemias, preparado y con cultura general. No creo que haya un funcionario en el mundo con estas características, dijo el presidente mientras presentaba el currículum del Subsecretario de Salud https://t.co/i8ueTsG98O https://t.co/o2siat9Zlu",AristeguiOnline,Hootsuite Inc.,124,790
139,"Separan del cargo temporalmente a médico que usó influencias para vacunar a su familia en Edomex
https://t.co/Q4s8F8Emi5 https://t.co/GGli50EpHT",AristeguiOnline,Hootsuite Inc.,122,720
140,Anuncia AMLO vacunación masiva anti-Covid a partir del 12 de enero https://t.co/xyr0wIp9gG https://t.co/gQ3VBNHOKS,AristeguiOnline,Hootsuite Inc.,122,637
141,"Vitamina D, resveratrol, trehalosa y metformina podrían reducir complicaciones de Covid-19 | Video
https://t.co/0Y1hNDaw4z https://t.co/Wa6cOuLXjh",AristeguiOnline,Hootsuite Inc.,122,322
142,"Twitter responde a AMLO: 'Ninguna persona es responsable, por sí sola, de nuestras políticas'
https://t.co/8fO8fA40hv https://t.co/StP5kQ6BXA",AristeguiOnline,Hootsuite Inc.,122,668
143,Comienza la prohibición de ventas de plásticos desechables en comercios de la CdMx https://t.co/PWjW17ytsD https://t.co/OUU2seJYSy,AristeguiOnline,Hootsuite Inc.,121,778
144,"Se han confirmado 16 mil casos de Covid-19 en bebés; 522 han fallecido
https://t.co/3wbPvsq7NN https://t.co/YSMimYa5xA",AristeguiOnline,Hootsuite Inc.,121,222
145,Condenada a cuatro años de prisión periodista china que informó sobre Covid desde Wuhan https://t.co/CmQ6pUAZ18 https://t.co/vG5x3zKXEx,AristeguiOnline,Hootsuite Inc.,120,307
146,China ofrecerá vacunas anti-Covid sin costo al público en general https://t.co/YySj6YUiaL https://t.co/lsGqvzRBu9,AristeguiOnline,Hootsuite Inc.,120,584
147,"El lunes, nuevos cargos contra Donald Trump para llevarlo a juicio político
https://t.co/3QJGi1jXBg https://t.co/7WZl5yE0Xb",AristeguiOnline,Hootsuite Inc.,120,755
148,"Carlos Villagrán, ‘Kiko’, se registra como precandidato a la gubernatura de Querétaro https://t.co/21NNTFvlZ3 https://t.co/bC6lo2vDCC",AristeguiOnline,Hootsuite Inc.,120,768
149,Córdova se hizo de la vista gorda ante fraudes e ilegalidades: AMLO https://t.co/yLr4S4LSuy https://t.co/tqIfPw7Jqf,AristeguiOnline,Hootsuite Inc.,118,510
150,#AristeguiEnVivo Nosotros no inventamos pruebas y evidencias. 'Es ridículo' que el presidente López Obrador diga que son acusaciones fabricadas por la DEA. '¿Cree el presidente que después de esto vamos a mandar a otros detenidos corruptos a México?: Vigil https://t.co/YnrXHdXZ6w https://t.co/Ch7A7R3R4t,AristeguiOnline,Twitter Web App,117,323
151,"Hallan tumbas de niños de la elite inca de 500 años de antigüedad en centro arqueológico en Perú
https://t.co/P6ssBf0pXu https://t.co/Qq0Sa12E36",AristeguiOnline,Hootsuite Inc.,116,578
152,"Robert Plant, legendario vocalista de la banda Led Zeppelin, y gran aficionado al Wolverhampton Wanderers, obsequió al ""Lobo de Tepeji"",  Raúl Jiménez, un disco autografiado con el deseo de que se recupere de su lesión https://t.co/6pv3pnNU5S https://t.co/r47K92QuwV",AristeguiOnline,Hootsuite Inc.,116,1214
153,"Fiscalía de Guerrero determina prescrita acción penal por presunta violación de Félix Salgado en 1998
https://t.co/yRN3GAxMVN https://t.co/yYtG0mky0U",AristeguiOnline,Hootsuite Inc.,116,355
154,Beatriz Gutiérrez Müller dio negativo a la prueba PCR de Covid-19 https://t.co/RXTpWPileI https://t.co/qlYaBkgWH8,AristeguiOnline,Hootsuite Inc.,115,1090
155,Muere el médico personal del Papa por una neumonía debida a Covid-19 https://t.co/msDFtRF5Y2 https://t.co/Si8GhSLqDb,AristeguiOnline,Hootsuite Inc.,114,372
156,Existen pruebas contundentes contra Salvador Cienfuegos: exdirectivo de la DEA https://t.co/KWPSw5JiHu https://t.co/kWaIVOvTzB,AristeguiOnline,Hootsuite Inc.,114,426
157,"Nueva variante de coronavirus podría ya estar en México: López-Gatell
https://t.co/rRQKjpYOaA https://t.co/enwzUv8iGp",AristeguiOnline,Hootsuite Inc.,112,396
158,"Vitamina D, resveratrol, trehalosa y metformina podrían reducir complicaciones de Covid-19 | #Video
https://t.co/ch2M1VJ4HO https://t.co/zAe3ufytZ2",AristeguiOnline,Hootsuite Inc.,112,308
159,"#AristeguiEnVivo | Ya se había dicho que si EE.UU. entregaba a Cienfuegos a México, el caso quedaría en la impunidad. Se decía que la Fiscalía haría un desvanecimiento de datos, explica el Francisco Gallardo, General del Ejército Mexicano https://t.co/Gwasz1yAzf https://t.co/Hb272kFyWK",AristeguiOnline,Hootsuite Inc.,112,321
160,'¿Me estás oyendo inútil?': Paquita la del Barrio se registra como precandidata a diputada | Video https://t.co/j6zQrlijQo https://t.co/t62aMhodKD,AristeguiOnline,Hootsuite Inc.,112,503
161,"Líderes del mundo condenan irrupción al Capitolio
https://t.co/AvGXwEPUOd https://t.co/VKxnJguGBg",AristeguiOnline,Hootsuite Inc.,112,638
162,Pudo existir temor de que revelara información de otros generales: exdirectivo de la DEA https://t.co/uDptwzzf34 https://t.co/AhEO8yJ4eT,AristeguiOnline,Hootsuite Inc.,111,374
163,Líderes mundiales desean pronta recuperación de AMLO https://t.co/UQndWGzODR https://t.co/fJYQNb3kod,AristeguiOnline,Hootsuite Inc.,111,725
164,Organizaciones piden que AMLO remueva a Gertz Manero de FGR por la exoneración de Cienfuegos https://t.co/Fve8oLNB5u https://t.co/rfx5CiOUzT,AristeguiOnline,Hootsuite Inc.,111,580
165,"Hallan bajorrelieve con la imagen de un águila real en el Templo Mayor
https://t.co/vrpihtrtGk https://t.co/a9rAUYCskA",AristeguiOnline,Hootsuite Inc.,110,819
166,"Matan al empresario Martín Rodríguez en balacera de la colonia Nápoles
https://t.co/NAHbiDyOcd https://t.co/XIX7qPCR13",AristeguiOnline,Hootsuite Inc.,109,349
167,"Fallece a causa de Covid-19 el hijo del narcotraficante el 'Azul' en Sinaloa
https://t.co/hhheeRWCgG https://t.co/UdsGBCcbGV",AristeguiOnline,Hootsuite Inc.,108,620
168,Desmiente Rusia que empresario mexicano haya comprado 2 millones de dosis de Spunik V https://t.co/LP0NQmrwxZ https://t.co/bY0mCNiUpc,AristeguiOnline,Hootsuite Inc.,108,284
169,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/BFIUrYGprp",AristeguiOnline,Hootsuite Inc.,108,695
170,"Brasil está arruinado y no se puede hacer nada: Bolsonaro
https://t.co/HqKcOdJUtB https://t.co/gwkYHIawMg",AristeguiOnline,Hootsuite Inc.,107,439
171,Hallan murciélagos trompudos en Chapultepec | Video https://t.co/RLKTQs6FZD https://t.co/i4t7i7pjhI,AristeguiOnline,Hootsuite Inc.,103,687
172,Twitter advierte que no tolerará a quien desee la muerte de una persona https://t.co/zk7J8iDprc https://t.co/WGAhhmGQ2G,AristeguiOnline,Hootsuite Inc.,102,461
173,Renuncia la ministra de Trabajo de Austria tras descubrirse que plagió sus tesis https://t.co/oDJsheI8yl https://t.co/4SKJ0FZd45,AristeguiOnline,Hootsuite Inc.,102,424
174,"Un testigo protegido de la investigación de la desaparición de los 43, sitúa al actual secretario de Seguridad Ciudadana capitalino, Omar García Harfuch, entre los beneficiarios del dinero del cártel Guerreros Unidos 👉 https://t.co/Smul6P242w https://t.co/trWweiJwP7",AristeguiOnline,Hootsuite Inc.,101,278
175,"#AristeguiEnVivo |Estamos ya en directo con la politóloga @DeniseDresserG y con @sabinaberman, escritora para iniciar nuestra #MesaDeAnálisis de los viernes https://t.co/A9DiBe1g3V https://t.co/ruc97I91Bd",AristeguiOnline,Hootsuite Inc.,101,1110
176,"Entre el 3 de noviembre de 2020 y el 14 de enero de 2021 la Fiscalía General de la República abrió la investigación a Salvador Cienfuegos, recopiló pruebas y decidió no acusarlo.
Te invitamos a revisar el expediente por ti mismo https://t.co/iFsygNuGh1 https://t.co/pI27IaBS0K",AristeguiOnline,Hootsuite Inc.,101,210
177,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/EyAwx3k6BZ",AristeguiOnline,Hootsuite Inc.,101,842
178,Saxofonista atacada con ácido denuncia inacción del fiscal de Oaxaca https://t.co/WPSZGFrynj https://t.co/0y3W92ctK2,AristeguiOnline,Hootsuite Inc.,101,188
179,Saxofonista atacada con ácido en Oaxaca teme que persista la impunidad en su caso https://t.co/asXz07YO79 https://t.co/EIcVi5yQeh,AristeguiOnline,Hootsuite Inc.,100,260
180,"López-Gatell es ejemplar, no hay en el mundo un funcionario como él, afirma AMLO
https://t.co/3o8nzBHNlK https://t.co/vPojA3PrgC",AristeguiOnline,Hootsuite Inc.,100,1113
181,"Todos los desinfectantes de manos a base de alcohol de origen mexicano que se venden en EE.UU. fueron colocados en alerta de importación debido a que algunos dieron positivo por contaminación de metanol, sustancia tóxica si se absorbe a través de la piel https://t.co/HIN9xSEbvK https://t.co/n4DIOWz0az",AristeguiOnline,Hootsuite Inc.,98,136
182,Ya es tiempo de que se ventile información sobre caso Lozoya: AMLO https://t.co/2X35smdVay https://t.co/AKYtrpQhPM,AristeguiOnline,Hootsuite Inc.,97,421
183,#ÚltimaHora | Estados Unidos se reserva el derecho de reiniciar enjuiciamiento de Cienfuegos https://t.co/B7p9rm0Pix https://t.co/TnqxxqgyIY,AristeguiOnline,Hootsuite Inc.,97,348
184,Ocho penales privados firmaron convenios con el Gobierno en el sexenio de Calderón https://t.co/8VNSv6DxVf https://t.co/XCoC0Eg33L,AristeguiOnline,Hootsuite Inc.,97,176
185,"Expediente contra Lozoya, incompleto y sin nueva información relevante
https://t.co/hHopqUs1qw https://t.co/vKInQ2bB2P",AristeguiOnline,Hootsuite Inc.,96,203
186,"Hospital de Jojutla no ha sido informado que resultó ganador en rifa del avión presidencial
https://t.co/xkSA9Rx7ni https://t.co/22VDfbnXNs",AristeguiOnline,Hootsuite Inc.,96,286
187,En mis 31 años de carrera en la DEA jamás he visto algo como el caso Cienfuegos: Mike Vigil https://t.co/JLbouziNio https://t.co/yviOfpn8nh,AristeguiOnline,Hootsuite Inc.,96,333
188,Caza de bisontes causa indignación en redes | Video  https://t.co/To0vOqVz5B https://t.co/xLXKyzOKQ1,AristeguiOnline,Hootsuite Inc.,95,483
189,"Predicen más pandemias ante pérdida de biodiversidad | #Video
https://t.co/Cd4hTOPEEN https://t.co/GxS3Negnf1",AristeguiOnline,Hootsuite Inc.,95,274
190,"Se terminó: Trump abandona la Casa Blanca 

#Video 👉 https://t.co/xRUZ6GKVST https://t.co/tVCtmdrr1e",AristeguiOnline,Hootsuite Inc.,94,551
191,Descubren que las 'espinas' del coronavirus están cubiertas de azúcar | Video https://t.co/c9JiXfA0sD https://t.co/R0t4QUqUi4,AristeguiOnline,Hootsuite Inc.,94,242
192,INE quiere censurar la conferencia mañanera: AMLO https://t.co/1GGw5lkiSI https://t.co/C4DSeBFpDn,AristeguiOnline,Hootsuite Inc.,94,854
193,"México, el país con más personas vacunadas en AL; 11 de enero iniciará vacunación en todo el país https://t.co/WGETtDRkf3 https://t.co/oSmfuYAuGg",AristeguiOnline,Hootsuite Inc.,93,456
194,Rusia desmiente que empresario mexicano haya comprado 2 millones de dosis de Spunik V https://t.co/witytgvH3Y https://t.co/O1KPKTPGcm,AristeguiOnline,Hootsuite Inc.,93,346
195,'No me gusta la censura': AMLO critica bloqueo a cuentas de Trump en redes sociales https://t.co/8NCrc6R1Of https://t.co/kPE2Yv0oL4,AristeguiOnline,Hootsuite Inc.,92,718
196,"#AristeguiEnVivo | ""Con las comunicaciones interceptadas nos enteramos que el 'Padrino' era Salvador Cienfuegos. Todo está comprobado"", dice Mike Vigil, Ex jefe de operaciones internacionales de la DEA https://t.co/rD0NgpirnJ https://t.co/V39zRDe2Iz",AristeguiOnline,Twitter for iPhone,92,190
197,Schwarzenegger compara a simpatizantes de Trump con nazis | Video https://t.co/JUuthidRIJ https://t.co/WPpcc75jpq,AristeguiOnline,Hootsuite Inc.,92,520
198,El sistema de salud del Reino Unido colapsará en tres semanas si no bajan los contagios de Covid-19 https://t.co/PvgYKhgbmF https://t.co/MmpyVO1x8p,AristeguiOnline,Twitter for iPhone,92,236
199,Por primera vez hay más de 100 mil casos activos confirmados; revisa aquí cuántos hay en tu municipio https://t.co/U9aoQG8o0U https://t.co/qFlydvazSc,AristeguiOnline,Hootsuite Inc.,91,242
200,Nos han educado para creer que los animales no tienen derechos ni sentimientos: Activistas https://t.co/3m5FiXs76E https://t.co/kGVdME5hD7,AristeguiOnline,Hootsuite Inc.,91,514
201,"FGR determina no ejercer acción penal en contra de Salvador Cienfuegos 
https://t.co/hpgo4N1fLa https://t.co/dToGYdxrFM",AristeguiOnline,Hootsuite Inc.,91,293
202,Se han confirmado 16 mil casos de Covid-19 en bebés; 522 han fallecido https://t.co/QgaWRzj3Zt https://t.co/HqMwooum6Z,AristeguiOnline,Hootsuite Inc.,91,175
203,"Extiende auditor de Tamaulipas contrato a hijastra, quien ganó en 2020 más de 364 mil pesos
https://t.co/u4f86TX76n https://t.co/0kbETwzy2N",AristeguiOnline,Hootsuite Inc.,90,95
204,"Líderes del mundo condenan irrupción al Capitolio
https://t.co/ZBQoCKIr5l https://t.co/5gYQLsz16g",AristeguiOnline,Hootsuite Inc.,90,589
205,"UNAM pone a disposición de autoridades 20 ultracongeladores para vacunas anti-Covid | #Videos
https://t.co/sazvjvlMbo https://t.co/ph2DqZDUFT",AristeguiOnline,Hootsuite Inc.,90,528
206,INE ordena a AMLO que se abstenga de interferir en elecciones y retira spot de Morena https://t.co/NisG3QWk5G https://t.co/AXSCU20868,AristeguiOnline,Hootsuite Inc.,88,617
207,"Recibirá México 12 millones de vacunas Sputnik: Arturo Herrera
https://t.co/JC98XzQWp9 https://t.co/PNX6dmPexU",AristeguiOnline,Hootsuite Inc.,88,477
208,"Gerardo Fernández Noroña cometió violencia política de género, confirma el TEPJF
https://t.co/7KmrmxCGRu https://t.co/uMjKrzY8C6",AristeguiOnline,Hootsuite Inc.,87,368
209,"Semáforo Covid: 90% del país en alerta alta y máxima de riesgo de contagio
https://t.co/5hUBsELvOY https://t.co/WMQWlpGBge",AristeguiOnline,Hootsuite Inc.,87,157
210,"Por primera vez, un presidente se atreve a confiar en las mujeres para pacificar al país: Rodríguez https://t.co/97m0SvwjHy https://t.co/HryrbSp9Ub",AristeguiOnline,Hootsuite Inc.,86,492
211,'Es una burla que tenga que vivir con miedo mientras mi agresor anda como si nada': María Elena Ríos https://t.co/zf6MY78XnP https://t.co/YiAZ62TWlS,AristeguiOnline,Hootsuite Inc.,86,174
212,"""México es un país que no tiene enemigos”: Marcelo Ebrard
https://t.co/i5Cnp8EAmz https://t.co/fuRqCImkwl",AristeguiOnline,Hootsuite Inc.,86,877
213,Detecta Profeco venta de oxígeno industrial como terapéutico https://t.co/22EFz8RjvK https://t.co/WIku4EFc0w,AristeguiOnline,Hootsuite Inc.,86,182
214,"Melania Trump rompe con la tradición y no ofrece a Jill Biden recorrido por la Casa Blanca
https://t.co/eknC9FLPJc https://t.co/P2xRQDMPsM",AristeguiOnline,Hootsuite Inc.,86,448
215,"Arranca plan masivo de vacunación anti-Covid en México
https://t.co/WjCuMPVHSI https://t.co/P4UYT6BbQO",AristeguiOnline,Hootsuite Inc.,85,539
216,Alerta Cofepris por comercialización ilegal de vacuna de Moderna TX https://t.co/uVs53NN8V8 https://t.co/xavCD8ZbgB,AristeguiOnline,Hootsuite Inc.,85,161
217,Y ahora... Rusia anuncia demoras en entregas de vacunas contra Covid-19 https://t.co/ZOkxJg61wO https://t.co/OrOFRtiMxO,AristeguiOnline,Hootsuite Inc.,85,249
218,AMLO no se vacunó contra Covid antes que todos para dar una muestra ética: Ramírez https://t.co/y0YG7Zmb30 https://t.co/qa2eFZenvh,AristeguiOnline,Hootsuite Inc.,84,708
219,"#AristeguiEnVivo | La falta de justicia por parte de la @FISCALIA_GobOax y de su titular Rubén Vasconcelos Méndez perpetúan la impunidad en el caso de la saxofonista María Elena Ríos. Todos los detalles con @DianaManzo31, periodista en Oaxaca https://t.co/DCxKFXrCz3 https://t.co/uacjVbopw3",AristeguiOnline,Hootsuite Inc.,84,143
220,OMS urge a los países vacunar 'lo más rápido posible' https://t.co/vY0KNzYeu4 https://t.co/jeXzCuAsZH,AristeguiOnline,Hootsuite Inc.,83,341
221,Ayuntamiento de Culiacán incluye a AMLO en mural de la 4T https://t.co/T7KwyZsFhu https://t.co/8bnX3cu0m8,AristeguiOnline,Hootsuite Inc.,83,588
222,"Liomont, el laboratorio mexicano que fabricará vacuna anti-Covid de AstraZeneca | Video https://t.co/xSlenyKs6R https://t.co/VHn7xpIjPL",AristeguiOnline,Hootsuite Inc.,83,430
223,ISSSTE inicia investigación sobre supuesta desaparición de vacunas en hospital de Morelos | Video https://t.co/5v8h1aDrNF https://t.co/RsX9Kr9P9j,AristeguiOnline,Hootsuite Inc.,83,206
224,#AristeguiEnVivo | El Gobierno de México está buscando una salida por no haber procesado al general Cienfuegos. Están tratando de justificar lo que hicieron. Se trata de cuestionar a la DEA diciendo que se fabricó evidencia: Mike Vigil https://t.co/TCyauQOlhb https://t.co/yBeLtIxbmZ,AristeguiOnline,Hootsuite Inc.,83,226
225,"WhatsApp aplaza actualización después de reacciones negativas a su política de privacidad
https://t.co/61nIQg4BB8 https://t.co/BEvU5DiBEt",AristeguiOnline,Hootsuite Inc.,82,261
226,"Confirma AMLO que Cienfuegos es parte del consejo asesor de Luis Cresencio Sandoval
https://t.co/i0vTtTiyn1 https://t.co/SfNqnZ0jPl",AristeguiOnline,Hootsuite Inc.,82,216
227,"#AristeguiEnVivo | Desafortunadamente, el fiscal Rubén Vasconcelos no me responde las llamadas. Hago una invitación al Congreso local de Oaxaca a que lo convoquen para comparecer; debe muchas explicaciones, en palabras de la saxofonista María Elena Ríos https://t.co/C4Cze68YxK https://t.co/8J4CWVFNWG",AristeguiOnline,Hootsuite Inc.,82,203
228,Es incoherente ofrecer asilo a Assange y querer desaparecer el INAI o usar programas espía: Páez https://t.co/x4mCNZVCZI https://t.co/YZGGE43wsK,AristeguiOnline,Hootsuite Inc.,82,287
